tx_id,timestamp,vin_sz,vout_sz
321623889,1515401022,1,2
321623888,1515401073,1,2
321623887,1515401043,1,1
321623886,1515401070,1,2
321623885,1515401150,1,2
321623884,1515401150,1,2
321623883,1515401094,1,3
321623882,1515401081,1,2
321623881,1515400972,3,2
321623880,1515401147,1,2
321623879,1515401129,1,2
321623878,1515401144,1,2
321623877,1515401148,1,2
321623876,1515401055,46,2
321623875,1515401109,52,2
321623874,1515401144,1,2
321623873,1515401035,1,2
321623871,1515401147,1,2
321623870,1515401031,1,2
321623869,1515401140,1,3
321623868,1515401147,9,1
321623867,1515401147,1,2
321623866,1515401147,1,2
321623865,1515401107,1,2
321623864,1515401007,1,2
321623863,1515400976,1,2
321623862,1515401083,1,2
321623861,1515400996,1,2
321623860,1515401002,1,2
321623859,1515401006,1,2
321623858,1515401145,1,2
321623857,1515401146,1,2
321623856,1515401142,1,1
321623855,1515401069,1,2
321623854,1515401054,2,2
321623853,1515401114,1,2
321623851,1515401107,1,1
321623850,1515401045,1,2
321623849,1515400983,1,2
321623848,1515400980,15,2
321623847,1515400993,1,2
321623846,1515400997,1,3
321623845,1515401101,1,2
321623844,1515401096,1,2
321623843,1515401109,1,2
321623842,1515401113,1,17
321623841,1515401026,1,2
321623840,1515401143,1,2
321623839,1515401102,1,3
321623838,1515401135,1,2
321623837,1515401012,5,1
321623835,1515401002,1,2
321623834,1515401143,2,2
321623833,1515401143,1,2
321623832,1515401143,1,2
321623831,1515401142,3,2
321623830,1515401143,1,2
321623829,1515400975,3,2
321623828,1515401142,2,2
321623827,1515401025,1,2
321623826,1515400991,10,13
321623825,1515401061,1,2
321623824,1515401117,10,15
321623823,1515400976,1,2
321623822,1515401045,1,2
321623821,1515401050,1,2
321623820,1515400975,7,2
321623819,1515401063,2,2
321623818,1515401096,3,2
321623816,1515401023,1,2
321623814,1515401095,1,2
321623813,1515401043,1,2
321623812,1515400973,1,2
321623811,1515401140,1,2
321623810,1515401047,1,2
321623809,1515401115,1,3
321623807,1515401053,1,29
321623806,1515401084,1,2
321623805,1515401139,2,2
321623804,1515401007,1,2
321623802,1515401005,1,2
321623801,1515401094,1,2
321623800,1515401015,1,2
321623799,1515401030,1,2
321623798,1515401139,1,3
321623797,1515400997,1,2
321623796,1515401090,1,2
321623795,1515401018,1,2
321623794,1515401068,1,2
321623793,1515401085,1,2
321623792,1515401081,2,2
321623791,1515401050,1,2
321623790,1515401041,1,2
321623789,1515400976,1,2
321623788,1515401095,1,2
321623787,1515401100,1,2
321623786,1515401086,1,3
321623785,1515401112,2,2
321623784,1515401139,2,2
321623783,1515401042,1,2
321623782,1515401139,1,2
321623781,1515401110,2,2
321623780,1515401030,1,2
321623779,1515401111,169,2
321623778,1515400980,2,2
321623777,1515401101,1,1
321623776,1515401138,1,2
321623775,1515401127,1,2
321623774,1515401043,1,2
321623773,1515401030,1,2
321623772,1515401053,1,2
321623771,1515400998,1,2
321623770,1515401037,2,3
321623769,1515401088,1,1
321623768,1515401083,1,2
321623767,1515401096,1,2
321623766,1515401054,2,2
321623765,1515401007,1,2
321623764,1515401056,2,3
321623762,1515401138,2,2
321623760,1515401070,1,2
321623759,1515401100,1,2
321623758,1515401000,1,1
321623755,1515400969,1,2
321623754,1515401127,1,2
321623752,1515401037,7,85
321623751,1515400984,1,2
321623750,1515401034,1,2
321623749,1515401036,1,2
321623748,1515401044,1,2
321623747,1515401041,1,2
321623746,1515401053,1,11
321623745,1515401073,1,2
321623744,1515401041,1,2
321623743,1515401111,1,4
321623742,1515401056,1,2
321623741,1515401135,1,1
321623740,1515401135,2,2
321623739,1515401135,1,2
321623738,1515401135,1,2
321623737,1515401134,2,2
321623736,1515401134,2,2
321623735,1515401134,2,1
321623734,1515401134,1,2
321623733,1515401131,1,2
321623732,1515401130,14,2
321623731,1515401130,1,1
321623730,1515401130,1,2
321623729,1515401130,1,2
321623728,1515401129,1,2
321623727,1515401128,1,2
321623726,1515401128,1,2
321623725,1515401127,1,2
321623723,1515401126,2,2
321623721,1515401124,2,2
321623720,1515401124,1,2
321623719,1515401124,1,2
321623718,1515401123,2,2
321623717,1515401123,1,2
321623716,1515401123,1,2
321623715,1515401123,1,2
321623714,1515401121,1,2
321623713,1515401120,36,1
321623712,1515401121,1,1
321623711,1515401121,2,5
321623710,1515401121,1,2
321623709,1515401120,3,2
321623708,1515401120,1,2
321623707,1515401120,1,3
321623706,1515401120,1,2
321623705,1515401119,1,2
321623704,1515401118,1,2
321623703,1515401118,1,2
321623702,1515401118,3,2
321623701,1515401118,1,3
321623700,1515401117,2,2
321623699,1515401117,3,1
321623698,1515401116,1,2
321623697,1515401116,1,2
321623696,1515401115,2,1
321623695,1515401115,1,2
321623694,1515401115,1,1
321623693,1515401114,1,2
321623692,1515401113,3,2
321623691,1515401112,7,2
321623690,1515401112,1,81
321623689,1515401112,2,2
321623688,1515401111,3,2
321623687,1515401111,1,2
321623686,1515401110,6,1
321623685,1515401110,1,2
321623684,1515401109,3,20
321623683,1515401109,1,2
321623682,1515401107,2,1
321623681,1515401106,1,2
321623680,1515401104,2,2
321623679,1515401104,1,2
321623678,1515401102,1,2
321623677,1515401102,2,2
321623676,1515401101,1,2
321623675,1515401101,1,2
321623674,1515401100,1,1
321623673,1515401099,1,2
321623672,1515401098,1,2
321623671,1515401097,1,2
321623670,1515401097,1,2
321623669,1515401094,1,2
321623668,1515401094,1,2
321623667,1515401094,1,2
321623666,1515401094,1,2
321623665,1515401093,2,2
321623664,1515401093,1,2
321623663,1515401092,1,2
321623662,1515401091,3,2
321623660,1515401089,1,1
321623659,1515401088,5,2
321623658,1515401088,1,2
321623657,1515401086,1,2
321623656,1515401086,1,2
321623655,1515401083,2,2
321623654,1515401083,1,2
321623653,1515401082,1,2
321623652,1515401081,2,2
321623651,1515401080,1,2
321623650,1515401078,1,2
321623649,1515401077,1,2
321623648,1515401076,2,2
321623647,1515401076,1,2
321623646,1515401076,1,2
321623645,1515401075,2,2
321623644,1515401075,1,2
321623643,1515401075,4,11
321623641,1515401071,1,5
321623640,1515401070,1,2
321623639,1515401069,1,2
321623638,1515401068,1,2
321623637,1515401068,1,2
321623636,1515401068,2,1
321623635,1515401068,1,2
321623634,1515401068,5,2
321623633,1515401067,3,2
321623632,1515401067,1,2
321623631,1515401067,1,2
321623630,1515401066,1,2
321623629,1515401065,1,2
321623628,1515401065,2,2
321623627,1515401064,2,1
321623626,1515401063,1,1
321623625,1515401062,1,2
321623624,1515401061,1,2
321623623,1515401060,4,2
321623622,1515401059,1,2
321623621,1515401059,1,28
321623620,1515401059,1,2
321623619,1515401058,1,2
321623618,1515401058,1,2
321623616,1515401057,1,2
321623615,1515401057,1,2
321623614,1515401056,1,2
321623613,1515401053,2,2
321623612,1515401053,1,2
321623610,1515401052,1,1
321623609,1515401052,1,2
321623608,1515401050,33,1
321623607,1515401051,1,2
321623606,1515401051,1,2
321623605,1515401051,1,2
321623604,1515401051,1,2
321623602,1515401049,1,2
321623601,1515401049,1,2
321623600,1515401048,1,2
321623599,1515401048,5,10
321623598,1515401048,3,2
321623597,1515401048,3,2
321623596,1515401047,9,3
321623595,1515401047,1,2
321623594,1515401047,1,2
321623593,1515401046,2,2
321623592,1515401046,4,2
321623591,1515401046,2,2
321623590,1515401046,3,2
321623589,1515401045,2,1
321623588,1515401045,3,2
321623587,1515401045,1,2
321623584,1515401044,2,1
321623583,1515401044,3,2
321623582,1515401043,1,2
321623581,1515401042,1,2
321623580,1515401042,3,2
321623579,1515401042,1,2
321623578,1515401041,1,2
321623577,1515401041,11,1
321623575,1515401040,2,2
321623574,1515401040,8,2
321623573,1515401040,1,2
321623572,1515401037,1,2
321623571,1515401036,1,2
321623570,1515401036,1,2
321623569,1515401035,1,2
321623568,1515401033,6,2
321623567,1515401033,4,2
321623566,1515401032,1,2
321623565,1515401031,1,2
321623564,1515401031,1,2
321623563,1515401030,1,2
321623562,1515401029,1,1
321623561,1515401028,1,2
321623560,1515401027,1,2
321623559,1515401026,1,2
321623558,1515401025,1,2
321623557,1515401025,1,2
321623556,1515401022,1,2
321623555,1515401022,1,2
321623554,1515401022,1,2
321623553,1515401022,1,2
321623552,1515401021,1,2
321623551,1515401021,2,2
321623550,1515401021,1,2
321623549,1515401021,1,2
321623548,1515401020,1,2
321623547,1515401019,1,1
321623546,1515401018,3,1
321623545,1515401018,1,2
321623544,1515401016,2,2
321623543,1515401015,1,2
321623542,1515401013,4,2
321623541,1515401007,10,2
321623540,1515401013,1,2
321623539,1515401012,2,2
321623538,1515401012,1,1
321623537,1515401012,15,1
321623536,1515401011,5,2
321623535,1515401010,1,2
321623534,1515401009,2,2
321623533,1515401008,2,2
321623531,1515401008,2,2
321623530,1515401008,1,2
321623529,1515401007,1,101
321623528,1515401007,1,2
321623527,1515401007,7,2
321623526,1515401007,3,2
321623525,1515401007,1,1
321623524,1515401005,1,2
321623523,1515401005,1,2
321623522,1515401004,2,2
321623521,1515400999,14,2
321623519,1515401001,1,2
321623518,1515401001,1,2
321623517,1515401000,1,2
321623516,1515401000,4,1
321623515,1515400999,1,2
321623514,1515400997,1,2
321623513,1515400997,1,2
321623512,1515400996,1,2
321623511,1515400995,20,2
321623509,1515400993,1,2
321623508,1515400990,1,2
321623507,1515400989,1,2
321623506,1515400987,1,2
321623505,1515400987,1,2
321623504,1515400987,4,2
321623503,1515400987,1,2
321623502,1515400986,2,6
321623501,1515400985,1,2
321623500,1515400984,1,2
321623499,1515400984,1,2
321623498,1515400983,1,2
321623497,1515400982,1,2
321623496,1515400981,1,2
321623495,1515400981,16,1
321623494,1515400980,1,2
321623493,1515400979,1,2
321623492,1515400979,2,2
321623491,1515400979,1,2
321623490,1515400979,2,2
321623489,1515400979,1,2
321623488,1515400978,2,2
321623486,1515400977,1,2
321623485,1515400977,1,2
321623484,1515400977,1,61
321623483,1515400976,1,2
321623482,1515400976,1,2
321623481,1515400976,1,2
321623480,1515400976,1,2
321623479,1515400975,2,2
321623478,1515400975,1,2
321623477,1515400975,1,1
321623476,1515400974,1,2
321623475,1515400972,1,2
321623474,1515400972,1,2
321623473,1515400972,1,2
321623472,1515400972,2,2
321623471,1515400972,2,2
321623470,1515400971,1,2
321623469,1515400970,9,4
321623468,1515400970,1,2
321623467,1515400970,2,2
321623466,1515400970,1,2
321623465,1515400969,1,2
321623464,1515400968,1,2
321623463,1515400968,2,2
321623462,1515400966,10,11
321623461,1515400966,1,2
321623460,1515400966,11,11
321623459,1515400964,1,2
321623458,1515400964,1,2
321623457,1515400964,1,2
321623456,1515400964,1,2
321623455,1515400963,6,17
321623454,1515400961,1,2
321623453,1515400958,1,2
321623452,1515400957,1,2
321623451,1515400955,2,2
321623450,1515400955,1,3
321623449,1515400954,1,2
321623448,1515400952,1,2
321623446,1515400952,1,2
321623445,1515400951,1,9
321623444,1515400951,1,2
321623443,1515400950,2,2
321623442,1515400925,1,2
321623441,1515400948,1,2
321623440,1515400948,1,2
321623439,1515400947,1,2
321623438,1515400942,1,2
321623437,1515400774,1,2
321623436,1515400945,1,2
321623435,1515400642,41,17
321623434,1515400944,1,2
321623433,1515400797,1,2
321623432,1515400943,1,2
321623431,1515400943,1,2
321623430,1515400941,6,2
321623429,1515400942,1,2
321623428,1515400942,1,2
321623427,1515400942,1,2
321623426,1515400920,14,2
321623425,1515400941,1,2
321623424,1515400546,1,2
321623423,1515400560,1,2
321623422,1515400941,1,2
321623421,1515400940,2,2
321623420,1515400891,1,3
321623419,1515400940,1,2
321623418,1515400913,1,2
321623416,1515400818,1,2
321623415,1515400707,19,11
321623414,1515400682,1,2
321623413,1515400765,1,2
321623412,1515400601,3,2
321623411,1515400938,1,2
321623410,1515400938,1,2
321623409,1515400938,1,2
321623408,1515400867,1,2
321623407,1515400716,201,99
321623406,1515400884,1,2
321623405,1515400937,2,2
321623404,1515400936,1,2
321623403,1515400851,1,2
321623402,1515400876,1,2
321623401,1515400636,1,2
321623400,1515400601,1,2
321623399,1515400790,1,3
321623398,1515400599,11,10
321623397,1515400646,1,3
321623396,1515400934,1,2
321623395,1515400865,1,2
321623394,1515400573,1,2
321623393,1515400683,9,2
321623392,1515400723,3,2
321623391,1515400762,3,2
321623390,1515400661,11,2
321623389,1515400933,1,2
321623388,1515400774,1,2
321623387,1515400833,1,2
321623386,1515400924,3,2
321623385,1515400845,1,2
321623384,1515400932,1,18
321623383,1515400788,1,2
321623382,1515400932,1,2
321623381,1515400814,2,2
321623379,1515400786,1,2
321623378,1515400839,1,2
321623377,1515400929,1,2
321623376,1515400869,1,2
321623375,1515400921,1,2
321623374,1515400906,1,2
321623373,1515400812,1,2
321623372,1515400931,1,2
321623370,1515400810,2,15
321623369,1515400910,1,2
321623368,1515400778,1,3
321623367,1515400865,10,2
321623366,1515400854,1,2
321623365,1515400915,1,2
321623363,1515400769,1,2
321623362,1515400930,1,25
321623361,1515400551,1,2
321623360,1515400777,1,2
321623359,1515400884,1,2
321623358,1515400860,2,4
321623356,1515400623,1,3
321623355,1515400852,1,2
321623354,1515400816,1,45
321623353,1515400745,1,2
321623351,1515400928,1,1
321623350,1515400755,1,2
321623349,1515400748,1,2
321623348,1515400741,1,2
321623346,1515400822,1,1
321623345,1515400563,1,2
321623344,1515400912,8,2
321623343,1515400905,1,2
321623342,1515400752,2,3
321623341,1515400847,2,1
321623340,1515400847,1,8
321623339,1515400674,1,1
321623338,1515400798,3,3
321623337,1515400883,1,2
321623336,1515400794,22,7
321623335,1515400918,1,2
321623334,1515400927,1,2
321623333,1515400621,7,2
321623332,1515400884,1,2
321623331,1515400756,1,2
321623330,1515400756,2,1
321623329,1515400924,1,2
321623328,1515400740,1,2
321623327,1515400927,1,2
321623325,1515400723,3,2
321623324,1515400802,1,2
321623323,1515400765,1,2
321623322,1515400718,1,2
321623321,1515400920,1,2
321623320,1515400794,1,2
321623319,1515400925,1,2
321623318,1515400914,1,2
321623317,1515400812,1,2
321623316,1515400925,1,2
321623315,1515400834,1,2
321623314,1515400925,1,2
321623313,1515400794,1,2
321623312,1515400924,1,2
321623309,1515400924,1,2
321623308,1515400571,4,1
321623306,1515400798,1,2
321623305,1515400735,1,2
321623304,1515400861,1,2
321623303,1515400755,1,2
321623302,1515400629,1,1
321623301,1515400853,1,2
321623300,1515400772,1,2
321623299,1515400833,1,2
321623298,1515400915,1,3
321623297,1515400924,1,2
321623296,1515400923,1,1
321623295,1515400923,1,2
321623294,1515400923,1,2
321623293,1515400922,1,2
321623292,1515400921,1,2
321623291,1515400920,1,2
321623290,1515400919,1,2
321623289,1515400919,1,2
321623288,1515400918,1,2
321623287,1515400915,1,2
321623286,1515400915,1,2
321623285,1515400915,1,2
321623284,1515400915,1,2
321623283,1515400914,2,2
321623282,1515400913,1,2
321623281,1515400913,1,2
321623280,1515400913,1,2
321623279,1515400912,1,2
321623278,1515400912,1,2
321623277,1515400911,1,2
321623276,1515400911,2,2
321623275,1515400911,1,2
321623274,1515400911,1,2
321623273,1515400910,1,2
321623271,1515400910,6,2
321623270,1515400909,3,1
321623269,1515400909,2,2
321623268,1515400909,1,2
321623267,1515400908,1,2
321623266,1515400907,1,2
321623265,1515400907,1,2
321623264,1515400906,1,2
321623262,1515400905,1,2
321623261,1515400905,3,2
321623260,1515400905,1,2
321623259,1515400905,1,2
321623258,1515400903,1,2
321623257,1515400903,1,2
321623256,1515400902,2,2
321623254,1515400901,2,2
321623252,1515400900,1,2
321623251,1515400900,1,2
321623250,1515400900,1,2
321623249,1515400899,1,2
321623248,1515400899,1,2
321623247,1515400899,1,2
321623246,1515400897,1,2
321623245,1515400897,1,2
321623244,1515400895,2,2
321623243,1515400894,1,2
321623242,1515400894,1,2
321623241,1515400893,5,4
321623240,1515400893,1,2
321623239,1515400893,1,2
321623238,1515400893,1,2
321623237,1515400892,1,2
321623235,1515400891,1,1
321623234,1515400890,1,2
321623233,1515400890,1,2
321623232,1515400890,1,2
321623231,1515400889,1,2
321623230,1515400888,1,2
321623228,1515400887,1,20
321623227,1515400887,1,2
321623226,1515400886,1,2
321623225,1515400885,1,1
321623224,1515400885,1,2
321623223,1515400885,1,2
321623222,1515400885,3,2
321623221,1515400885,1,2
321623220,1515400885,1,2
321623219,1515400885,1,2
321623218,1515400884,2,5
321623217,1515400882,1,2
321623216,1515400881,3,2
321623215,1515400881,1,2
321623214,1515400880,1,2
321623213,1515400879,1,2
321623212,1515400877,3,1
321623211,1515400876,2,2
321623210,1515400876,1,2
321623209,1515400876,1,2
321623208,1515400875,1,3
321623207,1515400874,1,2
321623206,1515400874,1,2
321623205,1515400873,6,1
321623204,1515400873,1,1
321623203,1515400872,1,1
321623202,1515400871,1,2
321623201,1515400870,1,2
321623200,1515400870,2,2
321623199,1515400869,2,5
321623198,1515400863,5,1
321623197,1515400862,1,2
321623196,1515400861,2,2
321623195,1515400861,1,2
321623194,1515400861,1,2
321623193,1515400861,1,2
321623192,1515400860,2,2
321623191,1515400860,1,2
321623190,1515400859,1,2
321623189,1515400858,1,2
321623188,1515400858,1,2
321623187,1515400857,1,2
321623186,1515400856,2,2
321623185,1515400856,3,2
321623184,1515400855,1,2
321623183,1515400854,8,18
321623182,1515400855,2,2
321623181,1515400853,2,2
321623180,1515400853,6,1
321623179,1515400853,1,2
321623178,1515400852,1,2
321623177,1515400852,1,2
321623176,1515400850,15,2
321623175,1515400848,1,2
321623174,1515400848,1,1
321623173,1515400847,6,2
321623172,1515400846,1,2
321623171,1515400846,1,2
321623170,1515400845,2,2
321623169,1515400845,2,2
321623168,1515400845,1,2
321623166,1515400845,1,2
321623165,1515400844,2,2
321623164,1515400844,1,2
321623163,1515400843,1,2
321623162,1515400843,2,2
321623161,1515400843,1,2
321623160,1515400843,1,2
321623159,1515400842,1,2
321623158,1515400842,1,2
321623157,1515400842,1,2
321623156,1515400841,1,2
321623155,1515400841,1,2
321623154,1515400840,1,2
321623153,1515400839,1,2
321623152,1515400839,1,2
321623151,1515400839,1,2
321623150,1515400838,1,2
321623149,1515400838,1,2
321623148,1515400836,6,2
321623147,1515400836,1,2
321623146,1515400835,1,2
321623145,1515400835,1,2
321623144,1515400834,2,2
321623143,1515400834,1,2
321623142,1515400834,4,2
321623141,1515400834,1,2
321623140,1515400834,1,2
321623139,1515400832,7,2
321623138,1515400832,1,2
321623137,1515400831,1,2
321623136,1515400831,1,2
321623135,1515400830,1,2
321623134,1515400830,1,2
321623133,1515400830,1,2
321623132,1515400829,1,2
321623131,1515400826,1,2
321623130,1515400826,1,2
321623129,1515400826,1,2
321623128,1515400826,2,2
321623127,1515400825,1,2
321623126,1515400824,1,2
321623125,1515400824,1,3
321623124,1515400823,2,2
321623123,1515400822,1,1
321623122,1515400822,1,2
321623121,1515400822,1,2
321623120,1515400821,1,2
321623119,1515400818,1,2
321623118,1515400818,1,2
321623117,1515400817,2,2
321623115,1515400816,2,2
321623114,1515400814,9,2
321623113,1515400815,1,2
321623112,1515400814,1,2
321623111,1515400814,1,2
321623110,1515400810,40,8
321623109,1515400813,1,2
321623108,1515400813,1,1
321623107,1515400812,20,10
321623106,1515400812,1,2
321623105,1515400811,8,1
321623104,1515400811,1,2
321623103,1515400811,1,2
321623102,1515400810,1,2
321623101,1515400810,1,2
321623099,1515400809,1,2
321623098,1515400809,1,2
321623097,1515400808,1,2
321622981,1515401243,1,2
321622980,1515401243,1,2
321622979,1515401242,1,4
321622978,1515401242,2,2
321622977,1515401241,1,2
321622976,1515401241,1,1
321622975,1515401241,2,1
321622974,1515401241,1,2
321622973,1515401240,1,2
321622972,1515401240,2,2
321622971,1515401239,1,2
321622970,1515401239,1,2
321622969,1515401238,1,2
321622968,1515401238,1,2
321622967,1515401237,1,2
321622966,1515401237,1,2
321622965,1515401237,1,5
321622964,1515401236,1,2
321622963,1515401236,1,2
321622962,1515401235,1,2
321622961,1515401235,3,2
321622960,1515401235,1,2
321622959,1515401234,1,2
321622958,1515401233,1,2
321622957,1515401233,1,2
321622956,1515401233,1,2
321622955,1515401232,1,2
321622954,1515401232,1,2
321622953,1515401231,2,2
321622952,1515401230,2,2
321622951,1515401229,1,2
321622950,1515401229,1,2
321622949,1515401228,1,2
321622947,1515401227,2,2
321622946,1515401227,1,2
321622944,1515401226,1,2
321622943,1515401225,1,2
321622942,1515401225,4,2
321622941,1515401225,1,2
321622940,1515401225,1,2
321622939,1515401225,1,2
321622938,1515401224,2,2
321622937,1515401224,1,2
321622935,1515401216,1,2
321622934,1515401213,1,101
321622933,1515401212,1,2
321622932,1515401203,1,2
321622931,1515401203,1,2
321622930,1515401203,1,2
321622929,1515401203,1,2
321622928,1515401201,1,2
321622927,1515401200,1,2
321622926,1515401200,1,2
321622925,1515401200,1,2
321622924,1515401199,1,2
321622923,1515401114,64,2
321622922,1515401196,3,1
321622921,1515401196,1,2
321622920,1515401196,1,2
321622919,1515401159,24,2
321622918,1515401194,1,2
321622917,1515401193,50,2
321622916,1515401192,2,2
321622915,1515401186,1,2
321622914,1515401192,1,2
321622913,1515401192,4,2
321622912,1515401192,1,2
321622911,1515401190,1,1
321622910,1515401190,1,2
321622909,1515401190,2,2
321622908,1515401189,1,1
321622907,1515401187,2,7
321622906,1515401187,1,2
321622905,1515401187,1,2
321622904,1515401113,132,2
321622903,1515401186,1,2
321622902,1515401185,3,1
321622901,1515401185,1,2
321622900,1515401184,1,2
321622899,1515401183,2,2
321622898,1515401183,1,2
321622897,1515401182,2,2
321622896,1515401182,1,2
321622895,1515401107,33,2
321622894,1515401179,11,2
321622893,1515401178,2,2
321622892,1515401177,1,2
321622891,1515401176,1,2
321622890,1515401175,1,2
321622889,1515401175,1,2
321622888,1515401175,1,2
321622887,1515401174,2,2
321622886,1515401173,1,1
321622885,1515401173,1,2
321622884,1515400986,28,2
321622883,1515401171,1,5
321622882,1515401170,2,2
321622881,1515401168,3,2
321622880,1515401157,1,2
321622879,1515401167,1,1
321622878,1515401167,2,2
321622877,1515401107,1,2
321622876,1515401158,1,2
321622875,1515401165,1,2
321622874,1515401165,1,2
321622873,1515401164,1,2
321622872,1515401164,1,2
321622871,1515401157,1,2
321622870,1515401163,1,2
321622869,1515401162,1,2
321622868,1515401161,1,2
321622867,1515401161,1,2
321622866,1515401161,1,2
321622865,1515401014,1,2
321622864,1515401160,2,1
321622863,1515401160,2,2
321622862,1515401160,1,2
321622861,1515401159,2,2
321622860,1515401159,1,2
321622859,1515401159,1,2
321622858,1515401157,1,2
321622857,1515401035,1,2
321622856,1515401158,1,2
321622855,1515401158,1,2
321622854,1515401158,1,2
321622853,1515401158,1,2
321622852,1515400979,1,2
321622851,1515400996,1,2
321622850,1515401157,1,2
321622849,1515401157,1,2
321622848,1515401157,1,1
321622847,1515401142,1,2
321622846,1515401089,1,3
321622845,1515401156,1,2
321622844,1515401156,1,2
321622843,1515401156,2,2
321622842,1515401156,1,2
321622841,1515401156,1,2
321622840,1515401089,1,2
321622839,1515401155,1,2
321622838,1515401155,1,2
321622837,1515401062,2,2
321622836,1515401037,1,2
321622835,1515401154,3,1
321622834,1515401115,1,2
321622833,1515401153,1,2
321622832,1515401083,16,10
321622831,1515401153,1,2
321622830,1515401022,1,2
321622829,1515401152,1,2
321622828,1515401099,1,2
321622827,1515400975,1,2
321622826,1515401071,2,2
321622825,1515401150,1,2
321622824,1515401150,1,2
321622823,1515400979,2,2
321622822,1515401071,2,2
321622820,1515401149,1,2
321622819,1515401149,1,2
321622818,1515401146,2,2
321622817,1515401074,2,2
321622816,1515400991,1,2
321622815,1515401009,1,2
321622814,1515401149,1,2
321622813,1515401148,1,2
321622812,1515401073,16,15
321622810,1515401107,1,3
321622809,1515401100,1,2
321622808,1515401147,1,2
321622807,1515400981,1,2
321622806,1515401028,1,2
321622805,1515401147,1,2
321622804,1515401030,1,2
321622803,1515401073,2,2
321622802,1515401062,1,2
321622801,1515401147,1,2
321622800,1515400996,1,2
321622799,1515401147,2,2
321622798,1515401146,1,2
321622797,1515401005,1,2
321622796,1515401146,1,2
321622795,1515401053,1,2
321622794,1515400980,6,2
321622793,1515401030,1,2
321622792,1515401030,1,2
321622791,1515401145,2,2
321622790,1515401022,1,2
321622789,1515401003,1,2
321622788,1515401025,1,2
321622787,1515401107,1,2
321622786,1515401144,12,3
321622785,1515401005,1,2
321622784,1515401030,1,2
321622783,1515401144,1,35
321622782,1515401048,1,2
321622780,1515401140,1,2
321622779,1515401139,1,3
321622778,1515401050,1,2
321622777,1515401071,1,2
321622776,1515400981,1,1
321622775,1515401063,2,2
321622774,1515401142,3,2
321622773,1515401081,1,2
321622772,1515401143,2,2
321622771,1515401093,1,2
321622770,1515401142,1,3
321622769,1515401089,11,2
321622768,1515401142,3,66
321622767,1515401091,1,2
321622766,1515401142,1,2
321622764,1515401142,1,2
321622763,1515401045,1,2
321622762,1515401003,1,2
321622761,1515401132,1,9
321622760,1515401029,1,2
321622759,1515401076,1,2
321622758,1515401081,1,2
321622756,1515401093,1,2
321622755,1515401057,1,2
321622754,1515400988,1,2
321622753,1515401021,1,2
321622752,1515400973,2,3
321622751,1515401111,1,2
321622749,1515401006,2,7
321622748,1515401098,4,2
321622747,1515401045,1,2
321622746,1515401056,1,2
321622745,1515401009,1,2
321622744,1515401086,1,2
321622743,1515401140,1,2
321622742,1515401045,1,2
321622741,1515401052,1,2
321622740,1515400998,1,2
321622738,1515401027,1,2
321622737,1515400967,1,2
321622736,1515401140,2,2
321622735,1515401140,1,2
321622734,1515401039,1,1
321622733,1515401127,1,2
321622732,1515401053,2,2
321622731,1515401029,1,2
321622729,1515400995,1,2
321622728,1515400971,3,2
321622727,1515400970,1,1
321622726,1515400996,1,2
321622725,1515401124,3,2
321622724,1515401091,1,2
321622723,1515400998,1,2
321622722,1515401065,5,2
321622721,1515401036,1,1
321622720,1515401096,1,2
321622719,1515401136,1,4
321622718,1515401071,1,2
321622717,1515401005,1,2
321622715,1515400978,1,3
321622714,1515400991,1,2
321622713,1515401026,1,2
321622712,1515401001,1,2
321622711,1515401092,1,2
321622710,1515400995,1,2
321622709,1515401093,1,2
321622708,1515400991,1,2
321622707,1515401009,1,2
321622705,1515401106,1,2
321622704,1515401057,1,2
321622703,1515401079,1,2
321622702,1515401034,2,2
321622698,1515401053,1,2
321622697,1515400985,1,2
321622696,1515401039,1,2
321622695,1515401009,1,2
321622694,1515401137,1,2
321622693,1515401130,1,2
321622692,1515401091,1,1
321622691,1515401024,1,2
321622690,1515401083,1,2
321622689,1515401039,2,2
321622687,1515401121,1,2
321622686,1515401104,1,2
321622685,1515401062,8,2
321622684,1515401026,1,2
321622683,1515401086,1,2
321622682,1515401031,1,2
321622681,1515401137,1,2
321622679,1515401031,1,1
321622678,1515401136,1,2
321622677,1515401104,1,2
321622676,1515401103,2,2
321622675,1515401101,2,1
321622674,1515401100,1,2
321622673,1515401096,1,2
321622672,1515401096,1,2
321622671,1515401095,1,2
321622670,1515401095,1,2
321622668,1515401094,1,2
321622667,1515401088,1,2
321622665,1515401086,1,2
321622664,1515401086,1,2
321622663,1515401083,3,1
321622662,1515401083,1,2
321622661,1515401083,3,2
321622660,1515401083,2,2
321622659,1515401080,1,2
321622658,1515401080,2,2
321622657,1515401079,1,2
321622656,1515401079,1,2
321622655,1515401079,2,2
321622654,1515401078,1,2
321622653,1515401077,4,2
321622651,1515401075,17,16
321622650,1515401075,1,1
321622649,1515401075,1,2
321622648,1515401074,2,2
321622647,1515401074,1,1
321622646,1515401074,2,2
321622645,1515401073,1,2
321622644,1515401071,1,2
321622643,1515401067,1,1
321622642,1515401067,1,2
321622641,1515401066,1,2
321622640,1515401066,1,2
321622638,1515401053,2,2
321622637,1515401040,2,2
321622636,1515401039,1,2
321622635,1515401038,1,2
321622634,1515401038,1,1
321622633,1515401037,1,2
321622632,1515401037,2,1
321622469,1515401036,1,2
